dish_id,dish_name,restuarant_id,restaurant_name,dish_type,ingredients,modifiable,cross_contam,vegan,vegetarian,gluten,dairy,tree_nuts,seeds,nightshades,eggs,fish,peanut,shellfish,mollusks,legumes,garlic,soy,corn,wheat,barley,rye,sesame,coffee,buckwheat,lupin,mustard,celery,oat,rice,acerloa,apple,apricot,banana,cherry,dates,fig,grape,kiwi,lychee,mango,melon,orange,peach,pear,persimmon,pineapple,pomegranate,prune,strawberry,tomato,chickpea,lentil,pea,asparagus,avocado,bell_pepper,cabbage,carrot,lettuce,potato,pumpkin,turnip,zucchini,almond,brazil_nut,cashew,chestnut,hazelnut,macadamia,pecan,pine_nut,pistachio,walnut,mustard_seed,poppy_seed,pumpkin_seed,sunflower_seed,cow_milk,goat_milk,sheep_milk,alaska_pollack,carp,cod,dogfish,mackeral,salmon,sole,tuna,crusacean,crab,lobster,shrimp,abalone,horned_turban,limpet,marine_snail,mussel,octopus,oyster,scallop,squid,whelk,beef,chicken,frog,honey,mushroom,mycoprotein
275,Enoxaparin Sodium,106,Feednation,Lexus,potenti in eleifend quam a odio,true,false,true,false,false,false,true,true,false,false,false,false,true,false,false,true,false,false,false,false,false,true,true,true,true,true,true,false,false,false,false,false,false,true,true,false,true,false,true,false,true,true,false,true,true,true,false,true,true,true,true,true,true,true,false,false,true,true,false,false,true,true,true,true,true,false,false,false,true,false,false,true,true,true,false,false,false,false,false,true,true,false,true,true,true,false,false,false,true,false,true,false,false,false,false,true,false,true,false,false,true,true,false,false,false,false,true,false
241,flormar Foundation Sunscreen Broad Spectrum SPF 20 LF07 IVORY,85,Skinder,Ford,feugiat non pretium quis lectus suspendisse potenti,false,false,true,true,true,true,false,false,false,false,true,false,true,true,true,true,true,false,true,false,true,false,false,false,true,true,true,false,true,true,false,false,false,true,true,true,false,false,false,true,true,true,true,true,true,false,true,false,false,false,true,true,true,true,false,false,false,true,true,true,false,true,true,true,false,true,true,false,true,false,false,true,true,false,false,true,false,false,false,false,true,true,false,true,false,false,false,true,true,true,true,true,false,true,true,true,false,true,false,false,false,false,true,false,true,true,true,false
469,Senna-S,157,Browsebug,Toyota,at dolor quis odio consequat varius integer,true,true,false,false,true,true,false,true,true,true,true,false,true,true,false,false,true,true,true,true,true,false,true,false,true,true,false,true,false,false,true,true,false,false,false,true,true,false,true,true,false,false,true,false,false,true,false,true,false,false,false,true,false,false,true,false,false,false,true,true,false,true,true,true,false,false,true,true,false,false,true,false,false,true,true,true,false,false,false,false,false,true,true,false,false,false,false,false,false,true,true,true,true,false,true,false,false,false,false,false,false,true,true,false,true,false,true,true
904,Sinusalia,159,Quinu,Mercury,cubilia curae donec pharetra magna vestibulum,false,true,true,false,true,false,true,true,false,true,false,false,true,false,true,false,false,false,true,false,true,false,true,true,true,false,false,false,false,false,false,true,false,true,false,false,true,false,false,true,false,true,true,true,true,true,true,false,false,false,false,false,true,true,false,false,false,false,false,true,true,true,false,false,true,false,false,true,false,false,false,true,true,false,true,true,false,true,true,true,false,true,true,false,true,true,true,true,true,false,true,true,false,true,true,true,true,true,false,false,true,false,true,true,false,true,false,false
359,LEVOTHYROXINE SODIUM,199,Chatterpoint,Dodge,amet eros suspendisse accumsan tortor,false,,true,true,false,false,false,false,true,false,false,true,false,false,true,false,true,true,false,true,false,true,false,false,true,false,true,false,true,false,false,true,true,true,false,true,true,true,true,false,false,true,true,true,false,false,true,false,false,true,false,true,false,false,true,true,true,true,false,false,true,true,false,true,true,true,true,true,true,true,false,false,true,false,true,false,false,true,false,false,false,false,true,false,false,true,false,true,true,false,false,true,false,false,true,true,false,false,true,false,false,false,true,false,true,true,true,false
441,Aveeno Active Naturals Positively Radiant Daily Moisturizer,150,Dabjam,Nissan,interdum mauris non ligula pellentesque,false,true,true,true,false,false,false,false,false,false,true,true,false,true,false,false,true,true,false,false,true,false,true,false,true,true,false,true,false,true,true,true,true,true,true,false,true,true,false,true,true,false,false,false,false,true,true,true,false,false,true,false,false,false,true,true,false,true,false,false,true,false,false,true,false,true,true,true,true,false,true,true,false,true,false,true,true,false,false,false,false,true,true,false,true,true,true,false,false,true,false,true,true,false,true,false,true,true,true,true,false,true,true,false,false,false,false,true
842,Amikacin Sulfate,121,Wordtune,Mazda,in tempus sit amet sem fusce consequat nulla,true,true,true,false,false,true,true,false,false,true,false,false,false,false,true,true,false,false,true,true,false,false,true,false,false,true,false,true,false,true,true,true,false,false,false,false,false,false,true,false,false,true,true,true,false,true,false,true,true,true,true,false,true,false,false,false,true,true,true,false,true,false,true,false,false,true,false,true,true,true,true,false,false,false,true,false,true,true,true,true,true,true,false,false,false,true,true,false,true,true,false,false,true,true,true,false,false,false,true,true,false,false,false,true,false,true,false,true
497,Sotalol Hydrochloride,63,Wordware,Lotus,imperdiet et commodo vulputate justo,true,false,false,true,false,false,true,true,true,true,false,false,false,false,true,false,false,false,true,false,false,true,true,true,true,false,true,false,true,false,false,true,false,false,true,false,false,true,true,false,true,false,true,false,true,true,true,false,true,true,true,true,false,true,false,true,false,true,false,false,false,true,false,false,false,true,true,true,true,true,false,false,true,true,false,false,true,false,true,false,true,true,false,false,true,true,false,false,false,false,false,true,true,true,false,false,true,true,false,true,false,true,false,true,true,true,false,true
800,venlafaxine,9,Avaveo,Hummer,vitae ipsum aliquam non mauris morbi non,true,true,true,false,true,false,true,false,false,false,true,true,true,true,false,true,false,false,false,true,false,false,false,true,true,true,true,false,true,false,false,false,false,true,false,true,true,false,true,false,true,true,false,true,false,false,true,true,true,true,true,true,false,true,true,true,true,true,false,true,false,false,false,false,true,false,false,true,false,true,true,true,false,true,true,false,true,false,false,false,false,true,false,true,true,false,true,true,false,true,true,true,true,false,false,false,true,false,false,true,false,false,false,false,true,false,false,false
975,ARC Emergency Preparedness FIRST AID Contains 202 PIECES,181,BlogXS,Chevrolet,purus phasellus in felis donec semper sapien a libero nam,false,false,false,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true,false,true,false,false,true,false,true,true,false,false,true,false,true,false,true,true,true,true,false,false,true,true,true,false,false,false,false,false,true,true,true,true,true,false,true,false,false,false,false,true,false,false,true,true,false,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,true,true,true,false,false,true,false,true,false,false,false,true,true,false,true,false,true,false,true,false,false,true,true,true,false,false,true,false,false
590,Degree Women,64,Vitz,Chevrolet,viverra dapibus nulla suscipit ligula in lacus curabitur at,true,true,true,true,true,false,false,false,false,true,false,true,true,true,false,true,false,false,false,true,true,false,false,false,false,false,false,true,true,false,true,false,true,true,false,true,true,true,false,false,true,false,true,false,false,true,true,false,false,false,true,false,false,true,false,false,true,false,false,false,false,false,true,false,false,false,true,false,true,false,false,false,false,true,true,true,true,true,false,true,false,true,false,true,false,false,true,true,false,false,false,false,true,false,false,true,false,false,false,true,false,true,true,false,true,false,false,true
798,Sprix,195,Rhybox,Chevrolet,sit amet justo morbi ut odio cras,false,false,true,true,true,true,false,true,true,false,true,false,true,true,false,false,true,true,true,true,false,false,false,false,false,false,true,true,false,false,false,true,false,true,true,false,false,false,false,true,true,false,false,true,false,false,true,false,false,false,true,true,false,false,false,true,true,true,false,false,false,true,true,false,true,false,true,false,false,true,true,true,true,false,true,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,true,true,false,true,false,false,true,true,true,true,false,false,true,true,true,false,false,false
241,DEFEND Sinus,200,Flipopia,Chevrolet,mauris morbi non lectus aliquam,false,,true,false,false,false,false,true,false,true,false,false,true,true,false,true,true,false,false,true,true,false,false,true,true,false,true,false,false,false,false,true,false,false,true,true,false,true,false,false,true,true,false,true,false,false,false,true,false,true,true,true,false,false,false,true,true,false,false,true,true,false,false,true,true,false,true,true,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,true,true,false,false,false,false,true,false,true,true,false,true,true,true,true,false,true,true,false,true,true,true
429,infants anti gas,86,Flashspan,BMW,eleifend donec ut dolor morbi vel lectus,true,false,true,true,true,true,false,false,false,true,false,true,false,false,false,false,false,true,false,false,true,false,false,true,true,true,true,true,false,true,false,false,true,true,false,true,false,true,true,true,false,false,true,true,true,false,false,false,true,true,true,true,false,false,true,false,true,false,true,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,true,false,false,true,false,false,false,true,false,true,true,true,true,false,true,true,true,false,true,true,false,true,false,true,true,true,true,false,false,false,true,true,false,false
907,DG Health Gas Relief,194,Fivebridge,Dodge,sed vestibulum sit amet cursus id turpis integer aliquet,false,,false,true,true,true,false,false,false,true,true,false,false,false,true,false,false,false,true,true,false,true,true,true,false,false,false,false,true,true,false,true,false,true,false,true,false,false,true,true,true,false,true,false,false,true,false,false,true,false,false,false,false,true,true,true,true,false,true,false,true,true,false,true,true,false,false,false,false,true,true,true,false,false,true,false,false,false,false,false,true,false,true,false,false,false,true,false,true,false,false,false,false,false,false,false,true,true,false,true,true,true,true,false,true,true,false,true
252,COUMADIN,21,Flipopia,Ford,non pretium quis lectus suspendisse,false,false,false,false,true,false,true,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,true,true,true,true,true,false,true,true,false,true,true,true,true,false,true,true,false,false,false,true,true,true,false,false,true,true,false,false,true,true,false,true,false,false,false,true,false,true,false,false,false,true,true,true,true,true,true,false,false,true,false,false,false,true,false,true,false,true,true,true,true,true,true,true,true,true,false,true,false,false,true,true,false,false,true,true,true,true,true,false
978,Carvedilol,29,Fivespan,Hyundai,suspendisse potenti cras in purus eu magna vulputate luctus cum,false,true,false,true,true,false,false,true,true,false,false,false,true,true,false,false,true,false,false,false,false,true,true,false,true,true,false,false,true,false,true,false,true,false,true,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,true,true,true,true,true,false,false,true,false,true,false,true,false,true,true,true,false,false,false,true,false,false,true,true,true,false,true,false,true,false,false,false,false,true,false,true,true,true,false,true,false,false,false,true,false,true,true,true,true,false,false,true,false
733,ANTIMONIUM TARTARICUM,120,Oyonder,Ford,ultrices aliquet maecenas leo odio,false,true,true,true,true,false,false,true,false,true,false,true,false,true,true,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,false,false,false,false,false,false,false,false,false,true,true,true,false,true,false,false,false,false,false,true,true,true,true,true,true,false,true,false,false,true,false,true,false,false,true,true,false,true,true,true,true,true,true,false,true,true,true,false,false,true,false,false,true,false,true,false,true,false,false,false,true,true,true,false,false,false,false,true,false,true,false,false,false,true,true,true,false
840,Naturals,156,Thoughtmix,Plymouth,sapien sapien non mi integer ac,true,false,true,false,false,false,true,true,false,false,true,false,true,true,false,false,false,true,false,true,false,true,true,false,false,false,true,false,true,true,true,true,true,false,true,false,true,false,true,false,true,false,true,false,true,false,true,false,true,false,true,false,true,true,true,true,true,false,false,true,true,true,false,false,false,true,false,false,true,false,true,true,true,false,false,true,false,false,false,false,true,true,false,false,true,true,true,false,false,true,true,false,true,true,true,false,false,false,false,false,false,false,false,false,true,false,false,false
445,Amoxicillin,160,Brightbean,Chevrolet,dui maecenas tristique est et,false,true,false,false,false,false,false,false,false,true,true,true,false,false,false,false,true,true,true,true,false,false,false,true,false,false,true,false,false,true,true,false,false,false,true,true,true,true,true,true,false,false,false,true,true,false,false,true,true,true,false,true,false,true,true,false,true,false,true,true,true,false,true,false,false,true,true,true,false,false,true,true,false,true,false,true,true,false,false,true,false,true,true,true,true,false,true,true,false,true,false,false,false,false,true,false,false,false,true,false,false,true,false,false,false,true,false,false
341,omeprazole,111,Roomm,Jaguar,in libero ut massa volutpat convallis morbi odio odio,true,true,true,false,false,true,true,false,false,true,true,true,true,false,true,false,false,false,true,true,true,true,true,true,false,false,false,true,false,false,true,false,true,false,false,false,true,false,false,false,true,true,false,true,true,false,false,false,false,false,true,true,true,false,true,true,false,true,true,true,false,false,true,true,true,true,true,true,false,true,false,true,true,false,true,false,false,false,false,true,true,false,true,true,false,false,true,true,false,true,true,false,false,false,false,true,false,false,true,false,false,false,true,false,false,true,false,true
860,Enteric Coated Aspirin,146,Shuffledrive,Infiniti,a ipsum integer a nibh in quis justo,false,true,false,false,true,true,false,false,true,false,true,true,false,true,false,true,true,true,true,true,false,false,false,false,true,true,false,false,false,true,false,false,true,false,true,false,false,true,true,true,true,true,false,false,false,true,true,true,true,false,false,false,true,true,false,false,true,true,false,true,true,false,false,false,false,true,false,false,true,false,false,true,true,true,false,false,false,false,false,true,true,true,true,false,false,true,false,false,false,false,false,false,true,true,true,true,true,true,true,false,true,true,false,false,true,false,true,true
237,itchy eye,49,Skinte,Ford,risus semper porta volutpat quam pede lobortis,false,false,true,false,true,true,true,true,true,false,true,false,false,true,false,false,false,true,false,true,false,false,true,true,false,true,true,false,false,true,false,false,false,true,false,true,true,false,true,true,false,false,false,true,true,true,false,true,false,false,true,true,true,false,false,true,true,true,false,false,false,true,true,false,true,false,true,false,false,false,false,false,true,false,true,true,false,true,false,false,true,false,false,false,false,true,true,true,false,false,false,false,true,false,false,false,false,true,true,true,true,true,true,false,true,true,true,false
608,H-Releve Hemorrhoidal,24,Buzzbean,Acura,blandit ultrices enim lorem ipsum dolor,true,,false,false,true,true,true,false,true,false,false,false,true,true,true,false,true,true,false,false,true,true,false,true,true,false,false,true,false,false,false,true,true,true,false,true,false,true,false,false,true,true,true,true,false,false,true,true,false,false,true,false,false,true,false,false,true,false,true,true,false,false,false,true,true,false,false,true,false,true,true,false,false,false,true,false,true,true,false,false,false,true,true,true,false,true,true,true,false,true,false,true,false,true,true,true,true,false,false,false,true,true,true,true,false,true,true,true
402,Penicillin V Potassium,178,Realcube,Suzuki,nulla dapibus dolor vel est,true,true,true,true,true,true,true,true,true,true,false,false,false,true,true,true,true,true,true,false,true,true,false,false,false,true,true,true,true,false,true,true,true,false,true,false,true,false,true,false,true,true,true,false,false,false,false,false,true,true,false,true,true,false,false,false,false,true,true,false,true,false,false,true,false,true,false,false,false,false,true,true,true,false,false,true,true,false,true,true,true,false,false,true,false,false,true,true,false,true,true,true,false,false,true,false,false,true,false,false,true,true,true,true,true,true,false,true
964,Terazosin Hydrochloride Anhydrous,167,Topicshots,Porsche,dui vel sem sed sagittis nam congue risus,false,true,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,true,false,true,false,false,true,false,false,true,true,false,false,true,false,false,true,false,false,true,true,false,false,false,false,true,true,true,false,true,true,true,true,false,true,false,false,false,false,false,true,false,true,true,true,true,false,true,true,true,false,true,true,false,true,true,false,true,false,false,false,true,true,true,true,true,false,true,true,false,true,false,false,true,false,false,false,true,true,true,true,true,true,false,false,false,true,false,true,true,true
869,SHISEIDO RADIANT LIFTING FOUNDATION,149,Linkbuzz,GMC,felis fusce posuere felis sed lacus morbi,true,,true,true,true,false,true,true,true,false,true,true,true,true,true,false,true,false,false,true,true,false,true,false,true,true,true,true,false,false,true,false,false,false,true,false,false,false,false,false,true,true,false,true,false,true,true,false,true,true,false,false,true,true,true,true,false,false,true,true,true,true,true,true,true,false,true,true,false,true,true,false,false,true,false,true,true,false,false,true,false,false,true,true,false,true,true,true,true,false,true,false,false,true,false,false,false,false,true,false,false,true,false,false,true,true,true,true
293,Mineral Oil,36,Gabcube,Toyota,vivamus vestibulum sagittis sapien cum sociis natoque,false,false,true,false,true,true,false,true,true,false,false,true,true,true,false,false,false,false,false,true,true,true,false,true,true,false,false,true,true,false,true,true,false,true,false,true,true,false,false,false,false,false,true,false,true,false,true,false,false,true,false,true,false,true,false,true,false,true,false,true,true,false,true,false,false,true,false,false,false,false,false,true,false,false,true,false,false,true,false,false,false,true,false,false,false,false,true,false,true,true,false,true,false,true,false,false,true,true,true,false,true,false,true,true,true,true,true,true
452,SYMPHYTUM OFFICINALE,106,InnoZ,Suzuki,mauris viverra diam vitae quam suspendisse potenti,true,,true,false,true,false,false,false,false,true,true,false,false,false,false,false,true,false,false,true,false,false,false,false,true,true,false,true,false,false,true,false,true,false,false,true,true,false,true,true,true,true,true,true,true,false,false,false,true,true,true,false,true,false,true,true,true,false,true,true,false,true,false,false,false,true,true,true,true,true,false,false,true,true,false,false,false,true,false,true,false,true,true,false,true,true,false,true,true,true,false,true,true,true,true,true,false,false,true,true,true,true,false,true,false,true,true,false
454,Acne Skin eruptions,199,JumpXS,Volkswagen,quam sollicitudin vitae consectetuer eget rutrum at lorem,false,true,false,true,false,false,true,true,true,false,true,false,true,false,false,true,false,false,true,false,false,true,true,false,true,false,true,false,false,false,true,false,false,false,false,false,true,false,true,true,true,false,false,false,false,false,true,false,false,false,false,false,true,true,true,true,true,true,true,false,true,false,true,true,true,false,false,false,true,true,false,true,false,false,false,true,true,false,false,true,false,true,false,true,true,true,true,true,true,true,true,true,true,false,false,true,false,true,false,false,true,false,false,true,false,false,false,false
720,Cyclobenzaprine Hydrochloride,170,Quimba,Land Rover,est lacinia nisi venenatis tristique fusce congue diam id ornare,false,true,true,true,true,true,true,false,true,false,false,false,false,true,true,false,true,false,false,true,true,false,true,false,true,false,false,true,true,false,false,false,false,false,false,false,true,true,false,false,true,true,false,true,false,true,true,true,true,true,false,true,false,true,true,true,false,true,true,true,true,true,false,false,true,false,true,false,false,true,false,true,false,false,false,false,false,true,false,false,true,false,true,true,false,false,false,false,true,true,true,true,false,true,true,false,true,false,true,true,true,true,true,true,true,true,true,true
472,McKesson Alcohol Prep Pad,113,Yadel,Buick,erat volutpat in congue etiam justo etiam,false,,false,true,false,false,true,true,true,false,false,false,true,true,true,false,true,true,false,false,true,false,false,true,true,true,true,true,false,false,true,false,true,true,true,false,true,false,false,true,false,true,true,true,false,false,false,true,false,true,false,false,false,false,true,false,false,true,false,false,false,true,true,true,false,false,true,true,false,true,true,true,false,false,false,false,true,false,true,false,true,false,false,false,true,true,true,true,true,true,true,true,false,true,false,false,false,false,false,false,false,false,true,false,false,true,true,false
756,NAIL RENEW,193,Jayo,BMW,interdum mauris ullamcorper purus sit amet nulla quisque arcu,true,,false,true,true,true,false,true,true,true,false,false,false,true,true,true,false,true,true,false,true,false,false,true,false,false,true,true,true,false,false,true,true,false,false,false,false,true,true,true,true,false,false,true,false,false,true,true,false,true,true,true,false,true,true,false,false,false,true,false,false,false,false,false,true,true,true,false,false,true,true,true,false,false,true,true,false,false,true,true,true,false,false,false,false,true,true,false,false,false,false,false,true,false,false,true,true,false,true,false,true,false,true,false,false,false,true,true
964,Chlordiazepoxide Hydrochloride and Clidinium Bromide,73,Tambee,Chevrolet,morbi quis tortor id nulla ultrices aliquet maecenas leo,true,false,false,true,false,true,false,false,true,false,false,false,true,true,true,false,true,true,true,false,false,true,false,false,true,false,false,false,false,false,true,true,false,false,true,true,true,true,true,false,true,false,true,false,true,false,false,true,false,true,true,true,true,false,true,false,false,false,true,true,true,false,true,false,true,false,false,true,true,true,true,true,true,true,true,true,false,true,false,false,true,false,false,false,false,false,false,false,true,false,true,false,true,false,true,false,true,false,false,false,true,true,true,true,false,false,true,false
917,Backache Relief,61,Youopia,Mercedes-Benz,mattis odio donec vitae nisi nam ultrices libero non mattis,false,,true,false,true,false,false,true,false,true,true,true,true,false,true,true,true,false,false,false,true,false,true,true,false,false,false,true,true,true,true,false,true,false,false,true,true,true,false,true,false,false,true,true,false,false,false,true,true,true,true,false,false,false,false,true,true,true,false,true,false,true,false,true,true,true,true,false,true,true,false,false,true,false,false,false,false,true,true,false,false,true,true,false,false,true,true,true,true,true,false,true,false,true,true,true,true,false,true,true,false,true,false,false,false,false,true,false
404,Kroger Sport Sunscreen SPF 30,128,Muxo,Chevrolet,justo etiam pretium iaculis justo in hac habitasse,false,,false,false,false,true,false,false,false,true,false,false,true,false,false,false,true,false,false,false,true,true,false,true,true,false,false,true,false,true,false,false,false,false,true,false,true,true,false,false,false,false,false,false,true,false,false,false,true,true,false,true,false,true,true,true,true,false,false,false,false,false,true,false,false,false,false,false,true,false,true,false,false,true,false,true,true,true,false,true,false,false,false,false,false,true,false,false,true,true,false,true,false,true,false,true,false,false,false,false,false,false,true,true,false,true,false,false
751,Clopidogrel,160,Tambee,Chevrolet,dolor morbi vel lectus in quam fringilla rhoncus,false,,true,true,false,false,true,true,false,true,true,true,true,false,false,false,true,true,true,false,true,false,false,true,true,false,false,true,false,false,false,false,false,false,true,true,false,true,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,true,true,false,false,false,true,true,true,true,true,false,false,false,false,true,true,true,false,true,true,true,false,true,false,false,true,false,true,false,false,false,true,true,false,false,true,true,true,true,false,true,false,false,false,false,true,true
784,Sugar Free Mountain Herb Cough Suppressant Throat Drops,193,Youfeed,Mitsubishi,tincidunt eu felis fusce posuere felis sed lacus morbi sem,false,,false,true,false,false,true,true,true,true,false,false,true,false,true,false,false,false,true,true,false,true,true,true,true,false,true,false,true,false,true,true,true,false,true,true,false,false,false,true,false,true,false,false,false,false,true,true,false,false,false,true,false,false,true,false,true,true,true,true,false,true,false,true,true,true,true,false,true,true,true,true,false,false,true,true,true,false,true,true,false,false,false,false,false,true,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,true,true,false,false
255,Sal de Uvas Picot,14,Browsebug,Maserati,nulla suscipit ligula in lacus curabitur at ipsum,true,,true,false,false,true,true,true,false,true,true,false,false,true,true,false,true,true,false,true,false,true,true,false,true,true,true,false,false,false,false,true,false,false,false,false,true,true,false,true,true,false,false,false,true,true,false,false,true,true,false,false,true,false,true,true,false,false,false,true,true,true,false,true,false,false,true,true,false,true,false,false,true,true,false,false,true,false,false,true,false,false,true,true,true,true,false,true,false,true,true,false,false,true,true,true,true,false,true,false,false,false,true,true,false,false,true,true
455,CULTIVATED OATS POLLEN,108,Brightbean,Mercedes-Benz,augue vestibulum rutrum rutrum neque aenean auctor gravida,false,false,false,true,true,true,false,false,true,true,false,false,true,true,false,true,true,false,true,false,true,true,true,false,true,false,true,false,false,false,false,false,false,false,true,false,true,false,true,true,false,true,true,false,true,false,false,true,false,true,true,true,false,true,false,false,false,true,true,true,false,false,false,false,true,true,false,true,true,true,false,false,true,false,true,false,true,false,true,true,true,true,false,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false
531,Verapamil Hydrochloride,166,Divanoodle,Lexus,amet lobortis sapien sapien non mi integer ac neque,false,true,false,false,false,true,true,true,true,true,false,true,true,true,true,false,true,false,false,false,true,true,false,false,false,false,true,true,true,false,true,true,true,true,false,false,true,false,false,true,false,true,true,false,true,false,false,true,false,false,false,false,true,false,false,true,true,true,false,true,true,true,false,true,true,true,false,true,false,false,false,true,true,true,false,false,true,true,false,true,false,true,false,true,true,false,true,false,false,true,true,true,true,true,false,true,false,false,true,false,false,false,true,true,true,false,false,false
847,GAMMAKED,121,Trudeo,Maybach,curae nulla dapibus dolor vel est,true,,false,true,true,true,false,false,false,false,true,false,true,true,false,true,true,false,false,false,true,true,false,false,false,true,true,false,false,true,true,false,false,false,false,false,true,true,false,false,true,false,true,false,false,true,true,false,true,false,true,true,false,false,false,true,false,false,false,false,true,false,true,false,false,true,true,true,true,false,true,false,false,false,true,true,false,true,true,false,true,false,true,true,true,false,false,true,true,true,false,false,true,true,true,true,false,true,true,true,true,false,false,false,false,false,false,true
483,Clearskin,97,Tavu,BMW,ut volutpat sapien arcu sed augue aliquam erat volutpat in,false,true,false,true,true,false,false,true,false,true,false,true,true,true,false,true,true,false,false,true,true,false,true,true,true,true,false,true,false,true,false,true,false,true,true,true,true,false,false,false,true,false,false,false,true,true,false,true,false,true,true,true,true,false,true,true,false,true,true,true,true,false,false,true,false,true,false,true,true,false,false,false,false,true,false,true,false,false,true,true,true,false,false,false,false,true,false,true,true,false,false,true,false,false,false,false,false,true,true,true,false,true,true,true,true,true,true,false
649,Naproxen,129,Skipstorm,Chrysler,vel enim sit amet nunc viverra dapibus nulla,false,true,true,true,false,false,true,false,false,false,false,false,false,true,false,true,false,false,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,true,true,true,true,false,false,true,true,false,false,true,true,false,true,false,false,true,false,false,true,true,true,false,false,true,false,true,true,false,false,false,false,false,true,true,false,false,true,false,true,false,true,false,true,false,true,true,true,true,true,true,true,false,false,true,false,true,true,true,false,true,true,true,true,true,true,true,false
617,FazaClo,181,Yacero,Chevrolet,in sapien iaculis congue vivamus metus arcu adipiscing molestie,true,false,true,false,true,false,true,true,false,false,false,true,true,true,false,true,true,true,false,true,true,false,false,false,true,false,false,false,true,true,false,true,true,false,true,true,false,true,false,false,false,true,true,false,false,false,false,false,true,true,true,true,false,false,false,true,false,false,false,false,true,false,false,true,true,false,true,false,false,false,true,true,false,true,true,true,false,true,false,false,false,false,true,false,false,false,false,true,true,true,true,false,false,false,true,false,false,false,true,true,false,false,false,true,true,false,false,false
679,Incontinence,91,Photospace,Ford,mauris vulputate elementum nullam varius nulla facilisi,true,false,true,true,true,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,true,false,true,true,false,true,false,false,true,false,false,true,false,true,true,true,true,true,true,false,true,false,false,true,false,false,true,false,false,true,false,true,false,true,false,false,false,true,true,false,true,false,false,true,true,false,false,true,false,true,true,false,true,true,false,false,false,false,true,false,false,true,true,true,true,true,false,true,false,false,false,true,false,true,false,true,false,true,true,false,true,true,false,false,true
742,Fluvoxamine Maleate,6,Brainbox,Pontiac,purus sit amet nulla quisque arcu libero rutrum ac lobortis,false,true,false,false,true,false,true,false,false,false,false,true,true,true,false,true,false,false,false,false,true,false,false,true,false,true,false,true,false,true,false,false,false,true,true,true,true,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,true,true,true,true,true,true,true,true,true,true,false,true,false,false,false,false,false,true,false,true,false,true,false,true,false,true,true,true,true,true,false,false,false,false,true,false,true,false,false,true,true,false,false,false,false,true,false,true,true,true,true,true
305,Lytensopril-90,94,Kayveo,Ford,tempor turpis nec euismod scelerisque quam,true,false,false,false,false,true,false,false,true,false,false,false,true,false,false,true,true,true,false,false,false,false,false,false,false,true,false,true,false,true,false,true,true,false,true,false,false,true,true,true,true,true,true,false,true,false,false,true,true,false,false,true,false,true,false,false,true,false,true,false,false,true,true,false,false,false,true,true,true,false,true,true,false,false,true,true,true,false,true,false,true,true,false,true,false,false,true,false,true,true,false,true,true,true,false,false,true,true,true,true,false,true,true,false,true,false,false,true
911,Tybost,156,Ooba,GMC,id justo sit amet sapien dignissim vestibulum vestibulum,true,,false,true,false,false,false,true,false,false,false,false,true,true,true,false,true,true,true,false,false,false,false,false,true,false,true,true,false,true,false,false,false,true,false,true,true,true,true,false,false,true,false,true,true,true,true,false,true,false,true,false,false,true,false,true,false,false,false,true,false,true,false,true,false,false,true,false,false,false,true,true,false,true,true,true,true,false,true,false,true,false,true,false,false,false,true,true,true,true,false,true,false,true,true,false,true,true,true,true,false,true,false,true,true,true,false,true
580,Acetic Acid,165,Oyoba,Mitsubishi,quis tortor id nulla ultrices aliquet,true,true,false,false,false,false,true,false,false,false,true,true,true,false,true,true,false,false,false,true,false,true,false,true,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,true,true,false,false,false,false,false,false,true,false,true,false,true,false,false,true,true,true,true,true,false,true,true,false,false,true,true,false,true,true,true,true,true,true,true,false,false,false,true,true,true,true,true,false,true,true,false,true,false,false,true,true,true,true,true,false,false,false,false,true,false,false,false,false,false
